NPI,Physician_Name,State,Total_Procedures_Annual,Total_Revenue_Annual,Total_RVUs_Annual,Monthly_Procedures,Monthly_Revenue,Monthly_RVUs,RVU_to_National_Mean_Diff_Pct,Performance_Tier
1245280791,Scott Montgomery,KS,3860.0,174799.5799998355,5051.1058711975165,321.7,14566.63,420.9,31.1,Average Performer
1245280874,George Canellakis,MA,3078.0,177719.7499998444,5135.488727448966,256.5,14809.98,428.0,33.3,Average Performer
1245281179,Terrence Regan,FL,4427.0,211075.5000012216,6099.355028902959,368.9,17589.63,508.3,58.3,Average Performer
1245282342,Christopher Stanczyk,KY,1507.0,91421.1199996661,2641.7555235670516,125.6,7618.43,220.1,-31.4,Average Performer
1245282458,Joseph Carbone,VA,2167.0,113724.59000027609,3286.2489958526535,180.6,9477.05,273.9,-14.7,Average Performer
1245283191,Amery Wirtshafter,FL,553.0,26647.669999959602,770.0258913131057,46.1,2220.64,64.2,-80.0,Average Performer
1245284785,Matthew Wilner,TX,20520.0,369713.0799995264,10683.434760231588,1710.0,30809.42,890.3,177.4,Top 10% Performer
1245288562,Michael Tepedino,TN,1000.0,54042.530000002,1561.6430003872715,83.3,4503.54,130.1,-59.5,Average Performer
1245289677,Kimberly Berni,MO,5018.0,96435.31000043469,2786.6483462626547,418.2,8036.28,232.2,-27.7,Average Performer
1245292655,John Apostol,MN,251.0,12493.060000045001,361.0064092574452,20.9,1041.09,30.1,-90.6,Average Performer
1245293299,Humphrey Atiemo,OH,529.0,30380.030000002902,877.8782414712653,44.1,2531.67,73.2,-77.2,Average Performer
1245293455,Todd Hansen,SC,1747.0,91470.0400006413,2643.1691431200566,145.6,7622.5,220.3,-31.4,Average Performer
1245295997,Anthony Saracino,FL,5071.0,253200.6899993698,7316.627945263271,422.6,21100.06,609.7,89.9,Average Performer
1245296375,Daniel Rukstalis,VA,377.0,24068.310000012,695.4912703507464,31.4,2005.69,58.0,-81.9,Average Performer
1245296524,J Trussell,NY,215.0,10759.5599999788,310.91422924154625,17.9,896.63,25.9,-91.9,Bottom 10% Performer
1245296912,James Sylora,IL,6810.0,233778.66999964972,6755.3984546020565,567.5,19481.56,562.9,75.4,Average Performer
1245297001,Rayford Petroski,NY,559.0,33646.53999985,972.2691309606371,46.6,2803.88,81.0,-74.8,Average Performer
1245297217,Henry Meiers,IN,6898.0,310480.78999922797,8971.825568806398,574.8,25873.4,747.7,132.9,Top 10% Performer
1245316702,Charlie Jung,VA,6932.0,262052.7700011302,7572.4225717105655,577.7,21837.73,631.0,96.6,Average Performer
1245328012,Timothy Yoost,KY,452.0,38766.149999807,1120.2082285777403,37.7,3230.51,93.4,-70.9,Average Performer
1245334473,Robert Mucciolo,NY,2665.0,189373.7200001587,5472.248325449159,222.1,15781.14,456.0,42.1,Average Performer
1245335553,Thomas Lehman,DE,142.0,5762.920000018,166.52854112898845,11.8,480.24,13.9,-95.7,Bottom 10% Performer
1245342419,Claire Yang,WA,133.0,7082.979999968,204.67372898405486,11.1,590.25,17.1,-94.7,Bottom 10% Performer
1245348218,Thomas Coleman,AL,12342.0,202700.3900003143,5857.343192847359,1028.5,16891.7,488.1,52.1,Average Performer
1245355163,Bryan Voelzke,WA,4455.0,100012.8900000694,2890.028087454543,371.2,8334.41,240.8,-25.0,Average Performer
1245360320,Thomas Chi,AL,965.0,117017.3199997842,3381.397553033393,80.4,9751.44,281.8,-12.2,Average Performer
1245371095,Richard Lewis,FL,22077.0,583558.2599957451,16862.824002512414,1839.8,48629.85,1405.2,337.8,Top 10% Performer
1245391085,Richard Puschinsky,NC,2123.0,98383.4199999142,2842.942016168033,176.9,8198.62,236.9,-26.2,Average Performer
1245399641,Paul Silverman,CA,291.0,23593.9899998126,681.7850558516277,24.2,1966.17,56.8,-82.3,Average Performer
1245415454,Ryan Miyamoto,FL,1469.0,119063.920000171,3440.537244776109,122.4,9921.99,286.7,-10.7,Average Performer
1245425495,Adeep Thumar,NJ,3361.0,233721.9900032976,6753.760597907241,280.1,19476.83,562.8,75.3,Average Performer
1245429075,Goutham Vemana,PA,861.0,60620.1700000483,1751.7141437097484,71.8,5051.68,146.0,-54.5,Average Performer
1245431998,Krishnan Venkatesan,DC,624.0,59604.679998647,1722.369979906693,52.0,4967.06,143.5,-55.3,Average Performer
1245434059,Landon Trost,UT,2936.0,152950.70999968,4419.748773331946,244.7,12745.89,368.3,14.7,Average Performer
1245436518,Peter Hinds,FL,905.0,58974.8600001468,1704.1703509818124,75.4,4914.57,142.0,-55.8,Average Performer
1245441690,Michael Cox,GA,16020.0,260216.6700011946,7519.365605041715,1335.0,21684.72,626.6,95.2,Average Performer
1245456896,Jocelyn Rieder,MN,5090.0,116718.460000076,3372.7615282832553,424.2,9726.54,281.1,-12.4,Average Performer
1245467489,Chinedu Mmeje,TX,660.0,45343.949999971,1310.2839953525956,55.0,3778.66,109.2,-66.0,Average Performer
1245473453,Gregory Janda,IA,9569.0,129870.0899997026,3752.7983424849476,797.4,10822.51,312.7,-2.6,Average Performer
1245473990,Hagop Sarkissian,OR,6378.0,196720.2700002532,5684.538319730372,531.5,16393.36,473.7,47.6,Average Performer
1245480169,Obi Ekwenna,OH,468.0,73249.690000607,2116.663777028596,39.0,6104.14,176.4,-45.0,Average Performer
1245485374,Juan Proano,OH,3546.0,272245.8700011551,7866.9680577802565,295.5,22687.16,655.6,104.2,Average Performer
1245492032,Aimee Carr,TX,4488.0,160159.5900005921,4628.060578757335,374.0,13346.63,385.7,20.2,Average Performer
1245492602,Andrew Morris,MO,2470.0,110901.7500001284,3204.6786414032285,205.8,9241.81,267.1,-16.8,Average Performer
1245497825,Bert Ivey,WA,447.0,27059.140000119,781.9159572596528,37.2,2254.93,65.2,-79.7,Average Performer
1245503523,David Green,NJ,479.0,50981.889999513,1473.2010448853962,39.9,4248.49,122.8,-61.8,Average Performer
1245529379,Jessica Wetterlin,MN,788.0,50558.3799998888,1460.963064418769,65.7,4213.2,121.7,-62.1,Average Performer
1245530484,Natasha Ginzburg,NY,3388.0,79311.869999561,2291.839901507851,282.3,6609.32,191.0,-40.5,Average Performer
1245537208,Patrik Luzny,UT,3781.0,88174.6500006492,2547.943721086083,315.1,7347.89,212.3,-33.9,Average Performer
1245594167,Ayad Khourdaji,CA,12389.0,332574.2599980661,9610.250764258026,1032.4,27714.52,800.9,149.5,Top 10% Performer
1245618891,Danielle Velez Leitner,NJ,220.0,17623.780000056002,509.2665476144737,18.3,1468.65,42.4,-86.8,Average Performer
1245619543,Dennis Thum,SD,5653.0,100760.860000054,2911.64184452653,471.1,8396.74,242.6,-24.4,Average Performer
1245626266,Jordan Allen,PA,1579.0,91827.110000037,2653.487236392236,131.6,7652.26,221.1,-31.1,Average Performer
1245659077,Ali Hajiran,WV,431.0,47063.060000253,1359.96035393233,35.9,3921.92,113.3,-64.7,Average Performer
1245673110,Michael Lipsky,NJ,2171.0,104772.3700005628,3027.5606683358124,180.9,8731.03,252.3,-21.4,Average Performer
1245673334,Carrie Aisen,CA,523.0,28434.380000044497,821.6556570800751,43.6,2369.53,68.5,-78.7,Average Performer
1245673466,Gabriel Fiscus,SC,3016.0,137908.4799996884,3985.0801301410843,251.3,11492.37,332.1,3.5,Average Performer
1245674480,Kai Dallas,CA,8635.0,162862.100000026,4706.153810589605,719.6,13571.84,392.2,22.2,Average Performer
1245678051,Temitope Rude,CA,2304.0,38328.769999919,1107.569452870266,192.0,3194.06,92.3,-71.2,Average Performer
1245684497,Tony Chen,CA,596.0,74655.089999629,2157.274996955141,49.7,6221.26,179.8,-44.0,Average Performer
1245684760,Jessie Chen,TX,76.0,2193.26,63.37766065040368,6.3,182.77,5.3,-98.4,Bottom 10% Performer
1245685908,Patrick Tenbrink,FL,8454.0,217347.8799990284,6280.605209443059,704.5,18112.32,523.4,63.1,Average Performer
1245693431,Rishi Sekar,MI,148.0,15783.00000001,456.07434505984475,12.3,1315.25,38.0,-88.2,Average Performer
1245751189,Michaela Krajmerova,CO,639.0,29397.8500000635,849.4966219944258,53.2,2449.82,70.8,-77.9,Average Performer
1245763325,Brian Langford,TX,213.0,14836.21999982,428.7156636620028,17.8,1236.35,35.7,-88.9,Average Performer
1245842541,Harmenjit Brar,FL,748.0,64094.440000132,1852.1085817030473,62.3,5341.2,154.3,-51.9,Average Performer
1255307401,Matthew Loughlin,FL,2069.0,90826.1500002915,2624.5629395972833,172.4,7568.85,218.7,-31.9,Average Performer
1255311619,Alfred Mazur,GA,26.0,997.839999988,28.834139546902,2.2,83.15,2.4,-99.3,Bottom 10% Performer
1255319992,Kandasamy Perumal,SC,567.0,26710.1300002074,771.8307702147997,47.2,2225.84,64.3,-80.0,Average Performer
1255321519,James Choi,NJ,5197.0,163951.680000448,4737.6389202064365,433.1,13662.64,394.8,23.0,Average Performer
1255325122,Herman Parramore,SC,4165.0,109040.2900003214,3150.888858075183,347.1,9086.69,262.6,-18.2,Average Performer
1255325775,Thomas Walsh,PA,99.0,5614.080000026001,162.22757771803896,8.2,467.84,13.5,-95.8,Bottom 10% Performer
1255327383,Mark Mccurdy,TX,3126.0,161417.060000223,4664.397131156353,260.5,13451.42,388.7,21.1,Average Performer
1255329439,Marshall Melcer,FL,8623.0,176989.3999985093,5114.3841276565845,718.6,14749.12,426.2,32.8,Average Performer
1255333589,Kenneth Choi,AZ,2738.0,379515.1899985024,10966.681981798129,228.2,31626.27,913.9,184.7,Top 10% Performer
1255337051,John Henderson,TX,4893.0,257445.249999827,7439.281111472135,407.8,21453.77,619.9,93.1,Average Performer
1255339768,Dan Mcbride,TX,1253.0,63179.469999860004,1825.6690997526457,104.4,5264.96,152.1,-52.6,Average Performer
1255345609,Amy Brode,MI,1654.0,73715.5400003992,2130.1252376857096,137.8,6142.96,177.5,-44.7,Average Performer
1255350641,Daniel Williams,WI,55.0,2219.7000000040002,64.1416855940265,4.6,184.98,5.3,-98.3,Bottom 10% Performer
1255351367,Ronald Davis,MS,2052.0,102298.5900001952,2956.076945755246,171.0,8524.88,246.3,-23.3,Average Performer
1255352043,Douglas West,MO,2489.0,119933.1800000166,3465.6558651344726,207.4,9994.43,288.8,-10.0,Average Performer
1255359899,Steven Brandes,IL,1572.0,90640.599999344,2619.201183583982,131.0,7553.38,218.3,-32.0,Average Performer
1255367553,Jason Zommick,NV,6850.0,227542.7099999533,6575.2006865808235,570.8,18961.89,547.9,70.7,Average Performer
1255371357,Ian Goldman,AZ,2161.0,147668.00999946,4267.096936371517,180.1,12305.67,355.6,10.8,Average Performer
1255371662,Premal Desai,AZ,88581.0,926250.3600001055,26765.44549820857,7381.8,77187.53,2230.5,594.9,Top 10% Performer
1255373346,Michael Lee,NY,341.0,28150.67999986,813.4577041067786,28.4,2345.89,67.8,-78.9,Average Performer
1255374856,David Mendoza,WV,1070.0,85349.179999944,2466.2973686779824,89.2,7112.43,205.5,-36.0,Average Performer
1255376166,Martin Curlik,WA,299.0,20569.859999978,594.3981136321814,24.9,1714.15,49.5,-84.6,Average Performer
1255379277,William Figlesthaler,FL,18692.0,904316.579999695,26131.634793756464,1557.7,75359.71,2177.6,578.4,Top 10% Performer
1255384053,Ian Marshall,SC,13659.0,284518.8700022528,8221.615490930897,1138.2,23709.91,685.1,113.4,Average Performer
1255385050,Mell Duggan,AL,16610.0,102434.0899998166,2959.9924290970002,1384.2,8536.17,246.7,-23.2,Average Performer
1255385258,Kevin Tomera,WI,1402.0,81898.26000012801,2366.577665277551,116.8,6824.86,197.2,-38.6,Average Performer
1255390464,Kiarash Michel,CA,201450.0,2093737.0699983353,60501.790719533936,16787.5,174478.09,5041.8,1470.7,Top 10% Performer
1255390852,George Ho,OH,3340.0,214448.3299990184,6196.818200178534,278.3,17870.69,516.4,60.9,Average Performer
1255391660,Mark Posner,LA,9603.0,156300.93000028492,4516.558593555053,800.2,13025.08,376.4,17.3,Average Performer
1255391710,Junghwan Choi,CA,749.0,78329.390000349,2263.4496130851985,62.4,6527.45,188.6,-41.2,Average Performer
1255391769,Paul Vazquez,FL,182.0,13861.379999848,400.5461449060573,15.2,1155.11,33.4,-89.6,Average Performer
1255396362,Anthony Sliwinski,VA,135154.0,354804.4100037398,10252.62554119608,11262.8,29567.03,854.4,166.2,Top 10% Performer
1255397642,John Delisio,VA,16855.0,279391.3700004288,8073.448399432148,1404.6,23282.61,672.8,109.6,Average Performer
1255398004,C Bowling,TN,475.0,45643.620000192,1318.943426327999,39.6,3803.64,109.9,-65.8,Average Performer
1255405999,William Bodenstab,HI,70.0,6191.0499999270005,178.90002369306654,5.8,515.92,14.9,-95.4,Bottom 10% Performer
1255415147,Glenn Preminger,NC,146.0,11424.790000085,330.13708526463466,12.2,952.07,27.5,-91.4,Bottom 10% Performer
1255416335,Stanley Brosman,CA,7120.0,262256.7800022445,7578.31775815445,593.3,21854.73,631.5,96.7,Average Performer
1255418885,Edgar Baselli,PA,2186.0,204821.9899992898,5918.6501262574275,182.2,17068.5,493.2,53.7,Average Performer
1255419263,Mark Condon,MS,1369.0,40097.5900000289,1158.6822592491778,114.1,3341.47,96.6,-69.9,Average Performer
1255421129,Parker Eberwein,MN,157.0,6570.4999999155,189.86482190808294,13.1,547.54,15.8,-95.1,Bottom 10% Performer
1255432886,John Hosay,NJ,404.0,24167.419999885,698.3552080229842,33.7,2013.95,58.2,-81.9,Average Performer
1255445789,Nabil Chehade,OH,19.0,760.350000007,21.971496437256903,1.6,63.36,1.8,-99.4,Bottom 10% Performer
1255447926,Subir Chhikara,TX,2218.0,117088.6800002589,3383.4596112910085,184.8,9757.39,282.0,-12.2,Average Performer
1255481362,Ramachandra Hosmane,DE,172.0,7742.300000008,223.72580635862937,14.3,645.19,18.6,-94.2,Bottom 10% Performer
1255483277,Jason Hafron,MI,16126.0,487326.1600004331,14082.047725564582,1343.8,40610.51,1173.5,265.6,Top 10% Performer
1255483319,Esber Nabeeh Samara,OK,3196.0,181064.2699993696,5232.133837271056,266.3,15088.69,436.0,35.8,Average Performer
1255497665,Shawn White,PA,5617.0,283478.7399991633,8191.559315936545,468.1,23623.23,682.6,112.7,Average Performer
1255505574,Joseph Ciccone,MA,526.0,14177.9100000576,409.6927718171194,43.8,1181.49,34.1,-89.4,Average Performer
1255527024,Rhunjay Yu,CA,1788.0,172207.96999832639,4976.217267377707,149.0,14350.66,414.7,29.2,Average Performer
1255529608,Jose Silva Rivera,FL,985.0,63253.1000000692,1827.7967531849554,82.1,5271.09,152.3,-52.5,Average Performer
1255540514,Achal Modi,TX,3190.0,131129.1000007246,3789.1793956205706,265.8,10927.43,315.8,-1.6,Average Performer
1255561775,Matthew Fulton,OH,4370.0,133940.1900001122,3870.4102155137575,364.2,11161.68,322.5,0.5,Average Performer
1255591285,Ross Hogan,LA,1640.0,81848.4899996899,2365.1394836673744,136.7,6820.71,197.1,-38.6,Average Performer
1255592663,Damon Hoffmann,PA,1929.0,133873.55999945282,3868.4848379611976,160.8,11156.13,322.4,0.4,Average Performer
1255592903,Cordell Davis,ND,1349.0,100463.3000001548,2903.0433852938145,112.4,8371.94,241.9,-24.6,Average Performer
1255637146,Emad Rizkala,NJ,5801.0,369615.6900003653,10680.620524656428,483.4,30801.31,890.1,177.3,Top 10% Performer
1255659082,Charles Jackson,AR,3949.0,162707.1400001712,4701.676000259236,329.1,13558.93,391.8,22.1,Average Performer
1255662284,Marc Feder,NJ,4053.0,263901.6700043543,7625.849414392632,337.8,21991.81,635.5,98.0,Average Performer
1255674347,Alexander Small,NY,149.0,10361.120000019,299.4006854268599,12.4,863.43,25.0,-92.2,Bottom 10% Performer
1255689758,Fatima Husain,NY,190.0,11987.390000003,346.39428772887516,15.8,998.95,28.9,-91.0,Bottom 10% Performer
1255690905,Sophia Goodridge,GA,818.0,51312.6900003252,1482.760025669539,68.2,4276.06,123.6,-61.5,Average Performer
1255746871,Michael Kemper,GA,1382.0,80693.66000042751,2331.7688737979756,115.2,6724.47,194.3,-39.5,Average Performer
1255774113,Jessica Yih,CA,153.0,14390.280000126999,415.8295334398749,12.8,1199.19,34.7,-89.2,Average Performer
1255775912,Michael Ahdoot,CA,527.0,33674.269999997,973.070432465772,43.9,2806.19,81.1,-74.7,Average Performer
1255793923,Rachel Engelberg,AL,541.0,50775.490000292,1467.236795727124,45.1,4231.29,122.3,-61.9,Average Performer
1255817557,Karthik Tanneru,SC,940.0,86678.679999812,2504.715340020343,78.3,7223.22,208.7,-35.0,Average Performer
1255827697,Karim Courtemanche,ND,859.0,59467.039999997,1718.3926579629372,71.6,4955.59,143.2,-55.4,Average Performer
1255835526,Antoine Ghorayeb,AZ,211.0,16696.790000191,482.47972907140917,17.6,1391.4,40.2,-87.5,Average Performer
1255853859,Ricardo De Oliveira Soares,IL,5436.0,170624.5200001285,4930.461015659867,453.0,14218.71,410.9,28.0,Average Performer
1255860672,Eric Riedinger,OH,38.0,6353.65000002,183.59860371898677,3.2,529.47,15.3,-95.2,Bottom 10% Performer
1255939286,Joseph Sewell Araya,MN,547.0,46076.440000068,1331.450433739272,45.6,3839.7,111.0,-65.4,Average Performer
1265019368,Khaled Ajib,GA,12219.0,225172.3800004616,6506.706312754986,1018.2,18764.37,542.2,68.9,Average Performer
1265400162,Frank Costa,PA,778.0,54905.3799999974,1586.5763938253087,64.8,4575.45,132.2,-58.8,Average Performer
1265400592,Lawrence Gervasi,OH,11575.0,318237.3199999605,9195.962573179388,964.6,26519.78,766.3,138.7,Top 10% Performer
1265401822,Stephen St Clair,MA,1614.0,72743.1900001072,2102.027671345227,134.5,6061.93,175.2,-45.4,Average Performer
1265402879,Charles Gill,MO,613.0,44705.790000199,1291.8433691130201,51.1,3725.48,107.7,-66.5,Average Performer
1265405914,Eric Espinosa,OH,2635.0,199943.1600002986,5777.668741448024,219.6,16661.93,481.5,50.0,Average Performer
1265419006,Amy Krambeck,IL,1366.0,326736.6899986665,9441.56509523341,113.8,27228.06,786.8,145.1,Top 10% Performer
1265423453,Neal Shore,SC,17637.0,292332.4199990181,8447.40017681855,1469.8,24361.03,704.0,119.3,Top 10% Performer
1265424972,Daniel Boyle,VA,183.0,12164.559999979001,351.5138905739145,15.2,1013.71,29.3,-90.9,Bottom 10% Performer
1265426886,Abbey Gaske,CA,251.0,17050.900000042002,492.7122885506643,20.9,1420.91,41.1,-87.2,Average Performer
1265427975,Kenneth Hsiao,CA,43576.0,440665.2799992284,12733.708988540446,3631.3,36722.11,1061.1,230.6,Top 10% Performer
1265434971,Raymond Chaloka,PR,198.0,14093.120000042,407.2426328242338,16.5,1174.43,33.9,-89.4,Average Performer
1265441349,Barry Zisholtz,GA,841.0,40416.279999887,1167.8913027112771,70.1,3368.02,97.3,-69.7,Average Performer
1265461826,Bruce Kava,FL,2360.0,149368.7800002255,4316.243332126194,196.7,12447.4,359.7,12.1,Average Performer
1265467161,Timoteo Torres - Santiago,PR,27.0,589.3500000060001,17.03018534268426,2.2,49.11,1.4,-99.6,Bottom 10% Performer
1265467286,Henry Goodwin,GA,5665.0,177843.6500003776,5139.069010766209,472.1,14820.3,428.3,33.4,Average Performer
1265467393,Michael Murphy,WI,237.0,9300.899999974,268.76397870826617,19.8,775.07,22.4,-93.0,Bottom 10% Performer
1265469340,Mark Forrest,CO,1212.0,78562.75000109001,2270.1929134400775,101.0,6546.9,189.2,-41.1,Average Performer
1265473631,Bryan Kansas,TX,2192.0,146989.7999998387,4247.499003064153,182.7,12249.15,354.0,10.3,Average Performer
1265473888,Jason Evans,MI,2633.0,177674.6699994005,5134.18607068677,219.4,14806.22,427.8,33.3,Average Performer
1265479547,Marcella Nachmann,NJ,4741.0,182910.05999910968,5285.470811562948,395.1,15242.5,440.5,37.2,Average Performer
1265489306,Leif Olsson,RI,705.0,50195.6200001296,1450.4805497318284,58.8,4182.97,120.9,-62.3,Average Performer
1265492144,Robert Renouard,OK,3276.0,149150.74999981772,4309.943015986087,273.0,12429.23,359.2,11.9,Average Performer
1265492326,Jeffry Peters,GA,1809.0,101581.7000001725,2935.3612936460086,150.8,8465.14,244.6,-23.8,Average Performer
1265494215,Margaret Vereb,WV,710.0,51093.2799999149,1476.419832281929,59.2,4257.77,123.0,-61.7,Average Performer
1265495204,Ronald Tutrone,MD,6390.0,165001.5099985185,4767.975391650008,532.5,13750.13,397.3,23.8,Average Performer
1265498117,Dinesh Telang,CO,1073.0,83118.090000313,2401.8265513206593,89.4,6926.51,200.2,-37.6,Average Performer
1265503965,Jason Lai,CA,1156.0,101456.2900003798,2931.737376550439,96.3,8454.69,244.3,-23.9,Average Performer
1265528640,Gary Dunetz,NH,7744.0,185548.90000052942,5361.724199725177,645.3,15462.41,446.8,39.2,Average Performer
1265531198,Sarah Mcaleer,NH,4919.0,143029.9199997733,4133.072108459562,409.9,11919.16,344.4,7.3,Average Performer
1265533426,Mark Silvert,CA,1112.0,121115.399999424,3499.8179516798723,92.7,10092.95,291.7,-9.1,Average Performer
1265533475,Edward Collins,CA,1427.0,65553.329999826,1894.2654784352515,118.9,5462.78,157.9,-50.8,Average Performer
1265536353,Thomas Desperito,DE,8326.0,413244.6500025487,11941.347215312537,693.8,34437.05,995.1,210.0,Top 10% Performer
1265543078,Armen Kassabian,CA,47881.0,1034651.1499988639,29897.85500860724,3990.1,86220.93,2491.5,676.2,Top 10% Performer
1265548697,Toby Chai,MA,329.0,18204.6099999836,526.0505342968486,27.4,1517.05,43.8,-86.3,Average Performer
1265553374,John Gore,WA,427.0,32072.86999992,926.7954875114864,35.6,2672.74,77.2,-75.9,Average Performer
1265577621,Mark Schacht,IL,11473.0,238517.1199999336,6892.323340902311,956.1,19876.43,574.4,78.9,Average Performer
1265579254,Trinity Bivalacqua,PA,680.0,113036.69000016201,3266.3710549023585,56.7,9419.72,272.2,-15.2,Average Performer
1265588859,Lauren Byrne,AZ,7096.0,402700.8200004885,11636.66684006012,591.3,33558.4,969.7,202.1,Top 10% Performer
1265596969,Jon Axton,OK,102.0,6265.899999958,181.0629309186793,8.5,522.16,15.1,-95.3,Bottom 10% Performer
1265603633,Spencer Kozinn,GA,1577.0,172529.030000211,4985.494795736342,131.4,14377.42,415.5,29.4,Average Performer
1265608707,Paholo Barboglio Romo,MI,495.0,32217.4600000376,930.9736405626044,41.2,2684.79,77.6,-75.8,Average Performer
1265620363,Marc Mitchell,WA,5307.0,419540.330000068,12123.270685601656,442.2,34961.69,1010.3,214.7,Top 10% Performer
1265630230,Ketul Shah,OH,3899.0,85511.64999993339,2470.992192148615,324.9,7125.97,205.9,-35.8,Average Performer
1265633051,Paul Walker,LA,5748.0,104848.4699997697,3029.7596962327475,479.0,8737.37,252.5,-21.3,Average Performer
1265637839,Tom Floyd,NC,1360.0,92071.1499999333,2660.5391519419436,113.3,7672.6,221.7,-30.9,Average Performer
1265640486,Jitesh Patel,GA,983.0,71746.8299996618,2073.2362986881485,81.9,5978.9,172.8,-46.2,Average Performer
1265640916,Stephen Yanoshak,PA,4346.0,245716.75000207822,7100.3678532193135,362.2,20476.4,591.7,84.3,Average Performer
1265651061,Daniel Kaplon,FL,7390.0,539071.400000723,15577.30695657781,615.8,44922.62,1298.1,304.4,Top 10% Performer
1265660393,Kristin Baldea,IL,271.0,20078.710000006,580.2055701003288,22.6,1673.23,48.4,-84.9,Average Performer
1265666432,Michael Leapman,CT,264.0,18570.900000082,536.6350538366536,22.0,1547.58,44.7,-86.1,Average Performer
1265669295,Jennifer Chamberlain,LA,594.0,42216.7500000313,1219.9186850920153,49.5,3518.06,101.7,-68.3,Average Performer
1265669683,Gautam Jayram,TN,13409.0,340563.4599978535,9841.111130313455,1117.4,28380.29,820.1,155.5,Top 10% Performer
1265671127,John Lynam,IN,5311.0,141935.7899997229,4101.455519523175,442.6,11827.98,341.8,6.5,Average Performer
1265676654,Stephen Overholser,MN,2924.0,90340.8800001095,2610.54030780928,243.7,7528.41,217.5,-32.2,Average Performer
1265680375,Matthew Johnson,NH,2253.0,180303.259999296,5210.143269104842,187.8,15025.27,434.2,35.3,Average Performer
1265695035,Daniel Tare,NY,466.0,48956.109999811,1414.6629794606456,38.8,4079.68,117.9,-63.3,Average Performer
1265696298,Lauren Fanning,CA,322.0,20083.159999959,580.3341597736531,26.8,1673.6,48.4,-84.9,Average Performer
1265724470,Daniel Faaborg,MT,1619.0,105371.9800001712,3044.88733233268,134.9,8781.0,253.7,-21.0,Average Performer
1265774384,Melissa Nissen,WI,379.0,28240.700000189,816.0589720971675,31.6,2353.39,68.0,-78.8,Average Performer
1265774863,Bhavik Shah,GA,1093.0,58202.539999803404,1681.8529627582168,91.1,4850.21,140.2,-56.3,Average Performer
1265775308,Tawfik Zein,WV,257.0,18553.739999991598,536.1391889312204,21.4,1546.14,44.7,-86.1,Average Performer
1265790554,Salim Cheriyan,TX,382.0,33443.359999787,966.397928688703,31.8,2786.95,80.5,-74.9,Average Performer
1265791123,Lisa Bailey,AL,562.0,25188.360000058,727.8568580213372,46.8,2099.03,60.7,-81.1,Average Performer
1265791511,Hadley Narins,NY,14388.0,147632.5900003131,4266.073420378808,1199.0,12302.72,355.5,10.8,Average Performer
1265798771,Christopher Slayden,NM,1666.0,85852.8800004968,2480.852564005779,138.8,7154.41,206.7,-35.6,Average Performer
1265799332,Thanmaya Reddy,GA,741.0,22938.619999986102,662.847119879851,61.8,1911.55,55.2,-82.8,Average Performer
1265843312,Jason Lomboy,GA,1675.0,112776.1399995351,3258.8420571901884,139.6,9398.01,271.6,-15.4,Average Performer
1265850390,David Abramowitz,NY,1730.0,72965.1799998413,2108.442417828057,144.2,6080.43,175.7,-45.3,Average Performer
1265850465,Saneal Rajanahally,GA,5718.0,86268.2099996918,2492.854170631037,476.5,7189.02,207.7,-35.3,Average Performer
1265859185,Phillip Rappold,NY,127.0,8104.920000016999,234.20427553493303,10.6,675.41,19.5,-93.9,Bottom 10% Performer
1265877484,Jacob Young,FL,92.0,6630.419999991,191.5963035522825,7.7,552.53,16.0,-95.0,Bottom 10% Performer
1265895957,Preston Kerr,NY,979.0,66125.6800008999,1910.8044223549507,81.6,5510.47,159.2,-50.4,Average Performer
1265901714,Zach Dovey,NY,906.0,74809.139999424,2161.726511417723,75.5,6234.09,180.1,-43.9,Average Performer
1265952907,Carrie Ronstrom,MN,224.0,14254.549999991,411.907403875346,18.7,1187.88,34.3,-89.3,Average Performer
1265956916,Katherine Rogers,GA,551.0,20354.010000026,588.1607919975611,45.9,1696.17,49.0,-84.7,Average Performer
1265966717,Maia Vandyke,TX,12.0,1190.540000004,34.402505909461304,1.0,99.21,2.9,-99.1,Bottom 10% Performer
1275021636,William Hughes,MS,258.0,19893.129999926,574.8429472154123,21.5,1657.76,47.9,-85.1,Average Performer
1275074502,Daniel Mcclelland,WV,405.0,31644.339999973,914.4124463238668,33.8,2637.03,76.2,-76.3,Average Performer
1275109712,Christopher Warren,AZ,115.0,4534.0899999921,131.019586085502,9.6,377.84,10.9,-96.6,Bottom 10% Performer
1275126963,Nicolette Payne,AZ,60.0,1145.2699999997,33.09435881430784,5.0,95.44,2.8,-99.1,Bottom 10% Performer
1275169120,Sarah Mcgriff,MN,15.0,130.2,3.7623316053192775,1.2,10.85,0.3,-99.9,Bottom 10% Performer
1275503021,Robert Moldwin,NY,2034.0,107811.6299997008,3115.38481542905,169.5,8984.3,259.6,-19.1,Average Performer
1275504268,Ira Kohn,PA,1243.0,85599.2700000225,2473.5241083974115,103.6,7133.27,206.1,-35.8,Average Performer
1275505000,Robert Oates,MA,16.0,763.95,22.07552403904503,1.3,63.66,1.8,-99.4,Bottom 10% Performer
1275505711,Laurence Scipio,MD,81.0,6870.029999954,198.52020736035738,6.8,572.5,16.5,-94.8,Bottom 10% Performer
1275507253,James Daitch,AZ,2067.0,107501.7899999507,3106.4315064916314,172.2,8958.48,258.9,-19.4,Average Performer
