Rndrng_NPI,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5
1245619543,Dennis,Thum,,Sioux Falls,SD,57108
1245626266,Jordan,Allen,MD,Jefferson Hills,PA,15025
1245659077,Ali,Hajiran,M.D.,Morgantown,WV,26505
1245673110,Michael,Lipsky,,Berkeley Heights,NJ,07922
1245673334,Carrie,Aisen,M.D.,La Mesa,CA,91942
1245673466,Gabriel,Fiscus,,Greenville,SC,29605
1245674480,Kai,Dallas,MD,Lancaster,CA,93534
1245678051,Temitope,Rude,M.D.,Stanford,CA,94305
1245684497,Tony,Chen,M.D.,San Diego,CA,92103
1245684760,Jessie,Chen,M.D.,Flower Mound,TX,75028
1245685908,Patrick,Tenbrink,M.D.,Palm Beach Gardens,FL,33410
1245693431,Rishi,Sekar,MD,Ann Arbor,MI,48109
1245751189,Michaela,Krajmerova,DO,Colorado Springs,CO,80907
1245763325,Brian,Langford,M.D.,Dallas,TX,75390
1245842541,Harmenjit,Brar,,Coral Springs,FL,33076
1255307401,Matthew,Loughlin,M.D.,The Villages,FL,32159
1255311619,Alfred,Mazur,M.D.,Douglas,GA,31533
1255319992,Kandasamy,Perumal,"M.D., F.A.C.S.",Seneca,SC,29678
1255321519,James,Choi,MD,Flemington,NJ,08822
1255325122,Herman,Parramore,M.D.,Greenwood,SC,29646
1255325775,Thomas,Walsh,M.D.,Erie,PA,16507
1255327383,Mark,Mccurdy,MD,Arlington,TX,76017
1255329439,Marshall,Melcer,MD,Orlando,FL,32806
1255333589,Kenneth,Choi,MD,Tucson,AZ,85741
1255337051,John,Henderson,M.D.,Beaumont,TX,77702
1255339768,Dan,Mcbride,MD,Denton,TX,76210
1255345609,Amy,Brode,DO,Ann Arbor,MI,48103
1255350641,Daniel,Williams,MD,Madison,WI,53792
1255351367,Ronald,Davis,M.D.,Jackson,MS,39216
1255352043,Douglas,West,MD,Jefferson City,MO,65109
1255359899,Steven,Brandes,M.D.,Lisle,IL,60532
1255367553,Jason,Zommick,M.D.,Las Vegas,NV,89146
1255371357,Ian,Goldman,MD,Scottsdale,AZ,85255
1255371662,Premal,Desai,M.D.,Phoenix,AZ,85054
1255373346,Michael,Lee,M.D.,Brooklyn,NY,11219
1255374856,David,Mendoza,M.D.,Parkersburg,WV,26101
1255376166,Martin,Curlik,M.D.,Mount Vernon,WA,98274
1255379277,William,Figlesthaler,M.D.,Naples,FL,34110
1255384053,Ian,Marshall,M. D.,Charleston,SC,29407
1255385050,Mell,Duggan,M.D.,Homewood,AL,35209
1255385258,Kevin,Tomera,M.D.,Beloit,WI,53511
1255390464,Kiarash,Michel,M.D.,Los Angeles,CA,90048
1255390852,George,Ho,MD,Columbus,OH,43215
1255391660,Mark,Posner,M.D.,Baton Rouge,LA,70808
1255391710,Junghwan,Choi,M.D.,Garden Grove,CA,92843
1255391769,Paul,Vazquez,D.O.,Largo,FL,33774
1255396362,Anthony,Sliwinski,M.D.,Richmond,VA,23235
1255397642,John,Delisio,M.D.,Richmond,VA,23235
1255398004,C,Bowling,MD,Knoxville,TN,37920
1255405999,William,Bodenstab,M.D.,Lihue,HI,96766
1255415147,Glenn,Preminger,M.D.,Durham,NC,27710
1255416335,Stanley,Brosman,MD,Santa Monica,CA,90404
1255418885,Edgar,Baselli,M.D.,York,PA,17402
1255419263,Mark,Condon,M.D.,Flowood,MS,39232
1255421129,Parker,Eberwein,MD,Saint Paul,MN,55130
1255432886,John,Hosay,M.D.,Jersey City,NJ,07304
1255445789,Nabil,Chehade,M.D.,Cleveland,OH,44109
1255447926,Subir,Chhikara,M.D.,Austin,TX,78731
1255481362,Ramachandra,Hosmane,M.D,Lewes,DE,19958
1255483277,Jason,Hafron,MD,West Bloomfield,MI,48322
1255483319,Esber Nabeeh,Samara,MD,Oklahoma City,OK,73112
1255497665,Shawn,White,MD,Wyomissing,PA,19610
1255505574,Joseph,Ciccone,M.D.,Needham,MA,02494
1255527024,Rhunjay,Yu,M.D.,Greenbrae,CA,94904
1255529608,Jose,Silva Rivera,"M.D., M.P.H.",Apopka,FL,32703
1255540514,Achal,Modi,MD,Midlothian,TX,76065
1255561775,Matthew,Fulton,,Cincinnati,OH,45211
1255591285,Ross,Hogan,MD,Covington,LA,70433
1255592663,Damon,Hoffmann,D.O.,Washington,PA,15301
1255592903,Cordell,Davis,D.O.,Grand Forks,ND,58201
1255637146,Emad,Rizkala,M.D.,Freehold,NJ,07728
1255659082,Charles,Jackson,M.D.,Fayetteville,AR,72703
1255662284,Marc,Feder,M.D.,East Brunswick,NJ,08816
1255674347,Alexander,Small,MD,Bronx,NY,10461
1255689758,Fatima,Husain,M.D.,Brooklyn,NY,11215
1255690905,Sophia,Goodridge,M.D.,Roswell,GA,30076
1255746871,Michael,Kemper,M.D.,Decatur,GA,30033
1255774113,Jessica,Yih,MD,Orange,CA,92868
1255775912,Michael,Ahdoot,M.D.,Los Angeles,CA,90048
1255793923,Rachel,Engelberg,M.D.,Homewood,AL,35209
1255817557,Karthik,Tanneru,M.D,Florence,SC,29505
1255827697,Karim,Courtemanche,MD,Bismarck,ND,58501
1255835526,Antoine,Ghorayeb,DO,Gilbert,AZ,85295
1255853859,Ricardo,De Oliveira Soares,MD. FEBU,Sycamore,IL,60178
1255860672,Eric,Riedinger,MD,Columbus,OH,43212
1255939286,Joseph,Sewell Araya,MD,Burnsville,MN,55337
1265019368,Khaled,Ajib,MD,Albany,GA,31707
1265400162,Frank,Costa,M.D.,Monroeville,PA,15146
1265400592,Lawrence,Gervasi,MD,Middleburg Heights,OH,44130
1265401822,Stephen,St Clair,M.D.,Pittsfield,MA,01201
1265402879,Charles,Gill,MD,Washington,MO,63090
1265405914,Eric,Espinosa,,Springfield,OH,45503
1265419006,Amy,Krambeck,M.D.,Chicago,IL,60611
1265423453,Neal,Shore,DR,Myrtle Beach,SC,29572
1265424972,Daniel,Boyle,,Chesapeake,VA,23321
1265426886,Abbey,Gaske,MD,Los Angeles,CA,90017
1265427975,Kenneth,Hsiao,MD,Walnut Creek,CA,94598
1265434971,Raymond,Chaloka,M.D.,Bayamon,PR,00961
1265441349,Barry,Zisholtz,M.D.,Riverdale,GA,30274
1265461826,Bruce,Kava,MD,Miami,FL,33136
1265467161,Timoteo,Torres - Santiago,M.D.,Caguas,PR,00726
1265467286,Henry,Goodwin,MD,Evans,GA,30809
1265467393,Michael,Murphy,M.D.,Neenah,WI,54956
1265469340,Mark,Forrest,MD,Durango,CO,81301
1265473631,Bryan,Kansas,MD,Austin,TX,78759
1265473888,Jason,Evans,M.D.,Flint,MI,48507
1265479547,Marcella,Nachmann,D.O.,Linwood,NJ,08221
1265489306,Leif,Olsson,M.D.,Johnston,RI,02919
1265492144,Robert,Renouard,MD,Oklahoma City,OK,73112
1265492326,Jeffry,Peters,M.D.,Tifton,GA,31794
1265494215,Margaret,Vereb,M.D.,Huntington,WV,25702
1265495204,Ronald,Tutrone,M.D.,Baltimore,MD,21204
1265498117,Dinesh,Telang,MD,Colorado Springs,CO,80910
1265503965,Jason,Lai,M.D.,Whittier,CA,90605
1265528640,Gary,Dunetz,M.D.,Nashua,NH,03060
1265531198,Sarah,Mcaleer,M.D.,Manchester,NH,03103
1265533426,Mark,Silvert,MD,San Pablo,CA,94806
1265533475,Edward,Collins,M.D,San Francisco,CA,94115
1265536353,Thomas,Desperito,MD,Wilmington,DE,19810
1265543078,Armen,Kassabian,M.D.,Burbank,CA,91505
1265548697,Toby,Chai,M.D.,Boston,MA,02118
1265553374,John,Gore,M.D.,Seattle,WA,98195
1265577621,Mark,Schacht,MD,Evanston,IL,60202
1265579254,Trinity,Bivalacqua,MD PHD,Philadelphia,PA,19104
1265588859,Lauren,Byrne,MD,Chandler,AZ,85224
1265596969,Jon,Axton,MD,Oklahoma City,OK,73112
1265603633,Spencer,Kozinn,M.D.,Atlanta,GA,30318
1265608707,Paholo,Barboglio Romo,"MD, MPH",Ann Arbor,MI,48109
1265620363,Marc,Mitchell,DO,Silverdale,WA,98383
1265630230,Ketul,Shah,MD,Westerville,OH,43082
1265633051,Paul,Walker,MD,Baton Rouge,LA,70836
1265637839,Tom,Floyd,M.D.,Concord,NC,28025
1265640486,Jitesh,Patel,M.D.,Snellville,GA,30078
1265640916,Stephen,Yanoshak,D.O.,Everett,PA,15537
1265651061,Daniel,Kaplon,,Sarasota,FL,34239
1265660393,Kristin,Baldea,M.D.,Maywood,IL,60153
1265666432,Michael,Leapman,M.D.,New Haven,CT,06519
1265669295,Jennifer,Chamberlain,M.D.,Slidell,LA,70461
1265669683,Gautam,Jayram,MD,Nashville,TN,37209
1265671127,John,Lynam,D.O.,Valparaiso,IN,46383
1265676654,Stephen,Overholser,M.D.,Edina,MN,55435
1265680375,Matthew,Johnson,MD,Nashua,NH,03062
1265695035,Daniel,Tare,MD,Bronx,NY,10467
1265696298,Lauren,Fanning,M.D.,Huntington Beach,CA,92646
1265724470,Daniel,Faaborg,MD,Billings,MT,59101
1265774384,Melissa,Nissen,MD,Eau Claire,WI,54703
1265774863,Bhavik,Shah,M.D.,Stockbridge,GA,30281
1265775308,Tawfik,Zein,M.D.,Parkersburg,WV,26101
1265790554,Salim,Cheriyan,M.D.,The Woodlands,TX,77384
1265791123,Lisa,Bailey,M.D.,Fairhope,AL,36532
1265791511,Hadley,Narins,MD,Syracuse,NY,13210
1265798771,Christopher,Slayden,,Albuquerque,NM,87131
1265799332,Thanmaya,Reddy,M.D.,Atlanta,GA,30322
1265843312,Jason,Lomboy,M.D.,Marietta,GA,30060
1265850390,David,Abramowitz,M.D.,Cheektowaga,NY,14225
1265850465,Saneal,Rajanahally,,Stockbridge,GA,30281
1265859185,Phillip,Rappold,"MD, PHD",Rochester,NY,14642
1265877484,Jacob,Young,M.D./M.B.A.,Boca Raton,FL,33433
1265895957,Preston,Kerr,M.D.,New York,NY,10032
1265901714,Zach,Dovey,MD,New York,NY,10029
1265952907,Carrie,Ronstrom,MD,Duluth,MN,55802
1265956916,Katherine,Rogers,MD,Rome,GA,30165
1265966717,Maia,Vandyke,MD,Dallas,TX,75390
1275021636,William,Hughes,MD,Gulfport,MS,39503
1275074502,Daniel,Mcclelland,,Morgantown,WV,26506
1275109712,Christopher,Warren,MD,Scottsdale,AZ,85259
1275126963,Nicolette,Payne,,Scottsdale,AZ,85259
1275169120,Sarah,Mcgriff,MD,Rochester,MN,55905
1275503021,Robert,Moldwin,,New Hyde Park,NY,11040
1275504268,Ira,Kohn,M.D.,Scranton,PA,18508
1275505000,Robert,Oates,M.D.,Boston,MA,02118
1275505711,Laurence,Scipio,MD,Baltimore,MD,21201
1275507253,James,Daitch,M.D.,Scottsdale,AZ,85255
1275508897,Donald,Mooney,M.D.,Little Rock,AR,72205
1275508939,Edwin,Diaz,M.D.,North Little Rock,AR,72117
1275513079,Max,Rizer,D.O.,Ludington,MI,49431
1275526659,Brad,Bell,M.D.,Littleton,CO,80122
1275526899,James,Dugan,MD,Indianapolis,IN,46260
1275526998,Loren,Ost,M.D.,Sulphur Springs,TX,75482
1275539074,Joseph,Harris,M.D.,Beaumont,TX,77702
1275539371,Ricardo,Del Villar,MD,Mcallen,TX,78503
1275539579,Michael,Graves,MD,Plainview,TX,79072
1275542144,William,Elfarr,M.D.,Athens,TX,75751
1275544363,Walid,Mufarrij,MD,Greenbelt,MD,20770
1275547309,Steven,Bernstein,MD,Edina,MN,55435
1275553836,Gregory,Bernstein,MD,Alexandria,VA,22311
1275554933,Robert,Gluck,MD,New York,NY,10016
1275557043,Shandra,Wilson,MD,Greenwood Village,CO,80111
1275559189,George,Young,MD,New York,NY,10128
1275561748,David,Cahn,MD,Golden,CO,80401
1275564205,Paul,Ceplenski,M.D.,New Britain,CT,06052
1275569378,Alexander,Schwartz,M.D.,West Nyack,NY,10994
1275579856,Mark,Delworth,MD,Blue Ash,OH,45242
1275582934,Michael,Lobis,MD,Wilmington,DE,19810
1275585598,Phillip,Chapman,MD,Seattle,WA,98104
1275592024,John,Jones,M.D.,Casper,WY,82601
1275596538,Michael,Waters,D.O.,Fort Worth,TX,76109
1275598377,Charles,Seabury,M.D.,Richmond,VA,23235
1275598583,Robert,Schnall,M.D.,Wynnewood,PA,19096
1275598633,Natarajan,Rajan,MD,Roanoke Rapids,NC,27870
1275599219,Matthew,Meadows,MD,Chicago,IL,60625
1275613408,William,Bingham,M.D.,Memphis,TN,38119
1275621245,Norman,Coleburn,M.D.,New York,NY,10025
1275621856,Charles,Peirce,M.D.,Bryan,TX,77802
1275627150,Jason,Krumholtz,MD,Poughkeepsie,NY,12603
1275630907,David,Sahaj,M.D.,Chattanooga,TN,37404
1275631012,Jason,Wilson,MD,Weston,WI,54476
1275633364,Richard,Conner,MD,Murrieta,CA,92562
1275634107,Jeffrey,Thibodeaux,MD,Lafayette,LA,70508
1275638488,Lewis,Kriteman,MD,Roswell,GA,30076
1275647562,Daniel,Hibbert,MD,Tooele,UT,84074
1275654246,Charles,Pritchard,MD,Tulsa,OK,74146
1275654782,Eugene,Park,M.D.,Sioux Falls,SD,57108
1275657371,James,Robertson,MD,Bozeman,MT,59715
1275677874,Mara,Holton,MD,Annapolis,MD,21401
1275677965,Emmanuel,Graham,MD,Christiansted,VI,00820
1275678740,John,Leyland,MD,Oak Park,IL,60302
1275704306,John,Roseman,MD,Richmond,VA,23298
1275704652,Cara,Cimmino,M.D.,Atlanta,GA,30322
1275707846,Jason,Kim,MD,Stony Brook,NY,11794
1275708125,Nicholas,Fitzsimons,MD,Charlotte,NC,28210
1275709164,Valerie,Burkhard,M.D.,Orchard Park,NY,14127
1275709768,Julia,Garcia,MD,Michigan City,IN,46360
1275709982,Jason,Szobota,MD,Richmond,VA,23235
1275720344,David,Sharp,M.D.,Fairbanks,AK,99701
1275720351,Geoffrey,Sonn,MD,Palo Alto,CA,94304
1275733867,Peter,Chang,M.D.,Boston,MA,02215
1275737066,Alienor,Gilchrist,MD,Stockbridge,GA,30281
1275737223,Brian,Geary,M.D.,Macon,GA,31210
1275739856,Jonathan,Heinlen,MD,Oklahoma City,OK,73104
1275745267,Christopher,Whelan,MD,Rockford,IL,61107
1275747727,Benjamin,Girdler,M.D.,Fort Collins,CO,80528
1275756314,Udayshankar,Poonamallee,M.D.,Carmichael,CA,95608
1275767501,Mohabe,Vinson,MD,Covington,GA,30014
1275769093,Joan,Delto,M.D.,Omaha,NE,68124
1275775025,Nathaniel,Readal,MD,Butte,MT,59701
1275793275,Elizabeth,Peacock,M.D.,New Orleans,LA,70115
1275795445,Daniel,Thorner,D.O.,Yakima,WA,98902
1275797144,Justin,Friedlander,M.D.,Philadelphia,PA,19111
1275822322,Victoria,Scott,M.D.,Los Angeles,CA,90095
1275823544,Roger,Robertson,D.O.,Huntington,WV,25703
1275823684,Amy,Li,MD,Silverdale,WA,98383
1275827248,Justin,Ellett,"MD, PHD",N Charleston,SC,29406
1275849143,Marc,Bjurlin,DO,Kinston,NC,28501
1275854457,Samuel,Nickles,M.D.,North Charleston,SC,29406
1275865958,Jordan,Siegel,MD,La Jolla,CA,92037
1275890055,Samuel,Washington,"MD, MAS",San Francisco,CA,94143
1275890386,Tyler,Poston,M.D.,Homewood,AL,35209
1275893398,Gregory,Mitchell,M.D.,Atlanta,GA,30309
1275920977,Michael,Zhang,M.D.,Stockton,CA,95204
1275928541,Daniel,Rabinowitz,MD,Paterson,NJ,07503
1275949992,Kushan,Radadia,MD,Roswell,GA,30076
1275955981,Ariel,Kaufman,M.D.,Hialeah,FL,33016
1275959199,Kristin,Ebert,MD,Madison,WI,53792
1275971459,Zachary,Tano,M.D.,Staten Island,NY,10314
1275973737,Frank,Lin,M.D.,Madison,WI,53792
1275976029,Eric,Springer,M.D.,Columbus,OH,43203
1275983777,Millard,Henry,M.D.,Oklahoma City,OK,73109
1275984056,Matthew,Rohloff,D.O.,Wyoming,MI,49519
1275995391,Timothy,Stark,MD,Lexington,KY,40536
1285015057,Caitlin,Shepherd,MD,Oklahoma City,OK,73103
1285053421,Jose,Pulido,MD,Paoli,PA,19301
1285070425,David,Kurz,MD,Williamsport,PA,17701
1285088492,Alex,Kasman,,Santa Cruz,CA,95065
1285096636,Matthew,Heavner,MD,Annapolis,MD,21401
1285126805,Alexander,Birk,MD,Virginia Beach,VA,23462
1285156968,Mohammed,Al Areef,MD,Erie,PA,16502
1285161455,Randall,Lee,MD,Los Angeles,CA,90033
1285165589,Erica,Ditkoff,M.D.,Boston,MA,02114
1285166850,Mary,Hall,MD,Charlotte,NC,28204
1285173690,Laith,Alzweri,MBBS,Galveston,TX,77555
1285266056,Adri,Durant,,Scottsdale,AZ,85259
1285602151,Andrew,Grudzinski,MD,Las Vegas,NV,89128
1285605097,Ronald,Barrett,M.D.,Klamath Falls,OR,97601
1285608265,Bruce,Kletscher,M.D.,Phoenix,AZ,85014
1285611236,Frank,Greskovich,M.D.,Pensacola,FL,32503
1285615088,Elizabeth,Perez,M.D,Morrisville,VT,05661
1285615559,Khoi,Tang,M.D.,Garden Grove,CA,92844
1285615583,Pradeep,Nagaraju,MD,Royal Oak,MI,48073
1285627224,Frank,Kim,M.D.,Corona,CA,92882
1285629881,Harrison,Abrahams,MD,Arlington,TX,76017
1285632760,Marc,Rose,MD,Vero Beach,FL,32960
1285632778,Logan,Hoxie,MD,Cedar Rapids,IA,52403
1285632919,Patrick,Lassen,M.D.,Longview,WA,98632
1285634139,Patrick,Foley,M.D.,Stuart,FL,34994
1285638536,Robert,Kolosseus,MD,Las Cruces,NM,88011
1285645564,Rudolph,Acosta,MD,Tampa,FL,33617
1285646471,Matthew,Hoggatt,MD,Webster,TX,77598
1285650051,Paul,Coughlin,MD,High Point,NC,27262
1285650580,Adam,Kibel,MD,Boston,MA,02115
1285657551,Don,Henslee,MD,Fairbury,NE,68352
1285661488,David,Schulsinger,M.D.,East Setauket,NY,11733
1285665554,Robert,Humble,MD,Monroe,LA,71201
1285671479,Michael,Malone,M.D.,Dedham,MA,02026
1285672493,Gregor,Blix,M.D.,Kalamazoo,MI,49007
1285676189,Steven,Luke,MD,Phoenix,AZ,85027
1285679670,Attila,Barabas,M.D.,Gillette,WY,82716
1285680306,Randy,Everett,M.D.,Fort Collins,CO,80528
1285680538,Timothy,Soper,MD,Fort Collins,CO,80528
1285683797,Adam,Klausner,M.D.,Richmond,VA,23298
1285692608,Thomas,Scully,MD,Saint Louis,MO,63141
1285698431,Jon,Heeb,M.D.,Lawrence,KS,66044
1285699447,Jack,Pines,MD,Hallandale Beach,FL,33009
1285711325,Arif,Agha,MD,Oak Brook,IL,60523
1285714428,David K,Ornstein,MD,Naples,FL,34102
1285739235,Michael,Solliday,MD,Poughkeepsie,NY,12603
1285742353,Badar,Mian,M.D.,Albany,NY,12208
1285759696,Leigh,Bergmann,M.D.,Bryn Mawr,PA,19010
1285783282,James,Allen,MD,Clairton,PA,15025
1285789149,Ervin,Ruzics,MD,Orange,CA,92868
1285797605,Jason,Engel,"M.D.,",Washington,DC,20036
1285803528,Erica,Lambert,M.D.,Bloomfield,CT,06002
1285803627,William,Zimmerman,DO,East Lansing,MI,48823
1285804526,Robert,Abouassaly,M.D.,Cleveland,OH,44106
1285807560,Ravi,Kacker,MD,Natick,MA,01760
1285816439,Necole,Streeper,MD,Milwaukee,WI,53226
1285832600,Sanjay,Kasturi,MD,Linwood,NJ,08221
1285834234,Joshua,Sleeper,MD,Covington,LA,70433
1285842310,Hari Siva Gurunadha,Tunuguntla,M.D.,New Brunswick,NJ,08901
1285854927,Faysal,Yafi,MD,Orange,CA,92868
1285860742,Joanne,Dale,M.D.,Nashville,TN,37232
1285862433,Andrew,Tompkins,M.D.,Attleboro,MA,02703
1285867473,Wilson,Molina,MD,Kansas City,KS,66160
1285877522,Teresa,Danforth,MD,Cheektowaga,NY,14225
1285894030,Alosh,Madala,MD,Kansas City,MO,64132
1285896605,Yagil,Barazani,M.D.,Santa Rosa,CA,95403
1285909051,Garen,Abedi,,Downey,CA,90241
1285921882,Scott,Hughes,D.O.,Fullerton,CA,92835
1285922187,Michael,Levin,M.D.,Royal Oak,MI,48073
1285923615,Nannan,Thirumavalavan,MD,Lyndhurst,OH,44124
1285928754,Richard,Slater,D.O.,Great Falls,MT,59405
1285929927,Erik,Hokenstad,MD,Rochester,MN,55905
1285945253,Benjamin,Waldorf,MD,Chattanooga,TN,37403
1285947671,Michael,Bickell,D.O.,Langhorne,PA,19047
1285950329,Amy,Dobberfuhl,MD,Stanford,CA,94305
1285955591,Xishi,Tan,M.D.,Houston,TX,77070
1285991851,Jonathan,Nelson,M.D.,Albuquerque,NM,87131
1285992842,William,Atallah,"M.D., M.P.H.",Brooklyn,NY,11203
1285996140,Andrew,Franklin,M.D.,Asheville,NC,28801
1295008324,Justin,Matulay,MD,Charlotte,NC,28204
1295028884,Shreyas,Joshi,M.D.,Atlanta,GA,30322
1295051415,Smita,De,"PH.D., M.D.",Nashville,TN,37232
1295051977,Tudor,Borza,M.D.,Ann Arbor,MI,48109
1295058394,Michael,Williams,M.D.,Virginia Beach,VA,23462
1295059228,Jessie,Gills,MD,Metairie,LA,70002
1295066397,Rose,Khavari,M.D.,Houston,TX,77030
1295078418,Priyanka,Kumar,,East Chicago,IN,46312
1295078988,Waleed,Eisa,M.D.,Winchester,VA,22601
1295107456,Shilo,Rosenberg,M.D.,Los Angeles,CA,90033
1295115038,Chandra,Flack,MD,Muncie,IN,47304
1295116218,Gregory,Mcmahon,D.O.,Wynnewood,PA,19096
1295122315,Mark,Pickhardt,M.D.,Springdale,AR,72762
1295122349,Benjamin,Dropkin,,Lexington,KY,40536
1295129831,Scott,Lundy,"MD, PHD",Cleveland,OH,44195
1295140747,Alan,Carnes,M.D.,Watkinsville,GA,30677
1295145159,Brian,Orr,MD,Greenwood,IN,46143
1295147791,Christopher,Riedinger,M.D.,Grand Rapids,MI,49506
1295148609,Christopher,Robison,DO,Chambersburg,PA,17201
1295154854,Nathan,Locke,M.D.,Fort Wayne,IN,46845
1295171072,Joseph,Mahon,M.D.,Edina,MN,55435
1295172138,Sarah,Krzastek,MD,Richmond,VA,23219
1295174928,John,Michalak,M.D.,Pinehurst,NC,28374
1295174969,Joseph,Rodriguez,M.D.,Oklahoma City,OK,73104
1295179687,Eric,Schommer,M.D.,Fargo,ND,58102
1295194850,Alex,Borchert,MD,Tacoma,WA,98405
1295199396,Alex,Uhr,,Philadelphia,PA,19107
1295259406,Bruno,Lopes Cancado Machado,MD,Little Rock,AR,72205
1295267557,Kevin,Carnes,M.D.,Poughkeepsie,NY,12603
1295268878,Jay,Fuletra,,Media,PA,19063
1295700128,David,Freidberg,MD,Round Rock,TX,78681
1295700235,Greg,Barme,MD,Berkeley,CA,94705
1295700284,Jose,Guzman-Virella,MD,Bayamon,PR,00961
1295701860,Frank,Greco,,Pittsburgh,PA,15215
1295703890,Stephen,Zoretic,,Emerson,NJ,07630
1295704427,John,Reisman,MD,Lafayette,IN,47904
1295709871,Christopher,Steidle,MD,Corbin,KY,40701
1295712925,Robert,Hartnett,M.D.,Hyannis,MA,02601
1295718559,Bradley,Rosenberg,MD,Royal Oak,MI,48073
1295721355,Christopher,Harris,M.D.,Knoxville,TN,37923
1295724060,Scott,Sircus,M.D.,Saint Clair Shores,MI,48081
1295724136,John,Spirnak,MD,Middleburg Heights,OH,44130
1295730695,Justine,Schober,,Erie,PA,16507
1295736163,Barry,Bodie,MD,Columbus,NC,28722
1295736940,Anthony,Khim,M.D.,Columbia,TN,38401
1295741726,Joseph,Neighbors,M.D.,Raleigh,NC,27612
1295750222,Jeremiah,Murphy,MD,Tualatin,OR,97062
1295750289,Michael,Morris,MD,Caldwell,ID,83605
1295752723,Gerald,Andriole,MD,Saint Louis,MO,63110
1295757607,Oren,Miller,MD,Tulsa,OK,74146
1295763027,Steven,Johnson,MD,Marble Falls,TX,78654
1295765402,Thomas,Cerasaro,MD,Murrells Inlet,SC,29576
1295767465,Patrick,Williams,MD,New Braunfels,TX,78130
1295767804,Joseph,Ditrolio,M.D.,Roseland,NJ,07068
1295773877,A.,Samaha,,Abington,PA,19001
1295775930,Rashmi,Patel,M.D.,Gahanna,OH,43230
1295776987,Thomas,Kachel,M.D.,Camp Hill,PA,17011
1295777464,Justin,Albani,MD,Liberty,MO,64068
1295786093,Rolando,Rivera,M.D.,Naples,FL,34110
1295786242,Howard,Epstein,MD,St Augustine,FL,32086
1295787174,Rodney,Smith,M.D.,Gastonia,NC,28054
1295789030,Robert,Oconnor,MD,Milwaukee,WI,53226
1295794014,Luis,Ambert,MD,Guaynabo,PR,00965
1295795698,Paul,Kenworthy,MD,Shenandoah,TX,77384
1295798619,Richard,Landrigan,MD,Brandon,FL,33511
1295805190,William,Senf,MD,Corinth,MS,38834
1295807436,Richard,Holevas,MD,Newport Beach,CA,92663
1295822104,Eric,Leichter,MD,Aberdeen,SD,57401
1295839827,Allen,Futral,M.D.,Conyers,GA,30012
1295840510,Alan,Alabaster,M.D.,Memphis,TN,38119
1295849982,John,Hannah,MD,South Charleston,WV,25309
1295859288,Troy,Edwards,MD PHD,Orlando,FL,32819
1295881803,Jesse,Mills,MD,Santa Monica,CA,90404
1295883312,Matthew,Whang,MD,West Orange,NJ,07052
1295896751,Stephen,Holst,MD,Sheridan,WY,82801
1295901460,Nathan,Bockholt,M.D.,Sioux Falls,SD,57108
1295901999,Marnie,Robinson,M.D.,Baltimore,MD,21208
1295904084,John,Sfakianos,M.D.,New York,NY,10065
1295908507,Kevin,Walls,M.D.,Sheffield,AL,35660
1295909455,Ina,Kim,MD,Roseville,CA,95661
1295928539,Ashok,Hemal,,Winston Salem,NC,27103
1295931996,Sunil,Sudarshan,,Birmingham,AL,35233
1295955086,Michael,White,D.O.,San Antonio,TX,78205
1295957280,Robert,Wayment,MD,Ogden,UT,84403
1295959898,Brent,Yanke,M.D.,Brooklyn,NY,11201
1295963783,Bradley,Moore,M.D.,St. Joseph,MO,64506
1295969111,Mark,Wille,M.D.,Chicago,IL,60612
1295977783,Adam,Shrewsberry,M.D.,Jefferson City,TN,37760
1295979474,Lewis,Johnson,D.O.,Lafayette,IN,47905
1295980647,Robert,Chan,M.D.,Greenbrae,CA,94904
1295990414,Stephen,Miller,D.O.,Kokomo,IN,46902
1295991867,Tony,Leung,M.D.,Somerville,MA,02143
1295996122,Scott,Matz,MD,Vancouver,WA,98686
1306000690,David,Sisul,M.D.,Durango,CO,81301
1306006457,Jeffrey,La Rochelle,M.D.,Hermiston,OR,97838
1306008164,Bertram,Yuh,"MD, MSHCPM, MISM",Pasadena,CA,91105
1306017488,Kevin,Rice,M.D.,Indianapolis,IN,46202
1306017785,Jessica,Delong,M.D.,Virginia Beach,VA,23462
1306021076,Jordan,Angell,MD,Westminster,MD,21157
1306040589,Paul,Milhoua,M.D.,Dartmouth,MA,02747
1306074646,Arash,Rafiei,MD,Deland,FL,32720
1306076138,Andrew,Kingman,MD,San Angelo,TX,76903
1306078050,Adam,Kaplan,M.D.,Santa Rosa,CA,95404
1306086293,Karin,Brown,M.D.,Billings,MT,59101
1306086798,John,Mai,M.D.,Litchfield Park,AZ,85340
1306092184,Lambda,Msezane,M.D.,Decatur,GA,30033
1306119920,Marissa,Theofanides,MD,West Nyack,NY,10994
1306135488,Liam,Macleod,MD,Medford,OR,97504
1306138136,Abdo,Kabarriti,MD,Philadelphia,PA,19104
1306138912,James,Angel,M.D.,Lexington,KY,40505
1306139050,Brandon,Trojan,M.D.,Casper,WY,82601
1306157185,Shyam,Sukumar,MD,Houston,TX,77030
1306160213,Yanina,Barbalat,MD,Beverly,MA,01915
1306167440,Marc,Rogers,M.D.,Chapel Hill,NC,27514
